col1-time col2-mc1.x[0] col3-mc1.x[1] col4-mc1.y[0] 
773 77.000000 1.000000 1.000000 
774 76.000000 1.000000 1.000000 
775 75.000000 1.000000 1.000000 
776 74.000000 1.000000 1.000000 
777 73.000000 1.000000 1.000000 
778 72.000000 1.000000 1.000000 
779 71.000000 1.000000 1.000000 
780 70.000000 1.000000 1.000000 
781 69.000000 1.000000 1.000000 
782 68.000000 1.000000 1.000000 
783 67.000000 1.000000 1.000000 
784 66.000000 1.000000 1.000000 
785 65.000000 1.000000 1.000000 
786 64.000000 1.000000 1.000000 
787 63.000000 1.000000 1.000000 
788 62.000000 1.000000 1.000000 
789 61.000000 1.000000 1.000000 
790 60.000000 1.000000 1.000000 
791 59.000000 1.000000 1.000000 
792 58.000000 1.000000 1.000000 
793 57.000000 1.000000 1.000000 
794 56.000000 1.000000 1.000000 
795 55.000000 1.000000 1.000000 
796 54.000000 1.000000 1.000000 
797 53.000000 1.000000 1.000000 
798 52.000000 1.000000 1.000000 
799 51.000000 1.000000 1.000000 
800 50.000000 1.000000 1.000000 
801 49.000000 1.000000 1.000000 
802 48.000000 1.000000 1.000000 
803 47.000000 1.000000 1.000000 
804 46.000000 1.000000 1.000000 
805 45.000000 1.000000 1.000000 
806 44.000000 1.000000 1.000000 
807 43.000000 1.000000 1.000000 
808 42.000000 1.000000 1.000000 
809 41.000000 1.000000 1.000000 
810 40.000000 1.000000 1.000000 
811 39.000000 1.000000 1.000000 
812 38.000000 1.000000 1.000000 
813 37.000000 1.000000 1.000000 
814 36.000000 1.000000 1.000000 
815 35.000000 1.000000 1.000000 
816 34.000000 1.000000 1.000000 
817 33.000000 1.000000 1.000000 
818 32.000000 1.000000 1.000000 
819 31.000000 1.000000 1.000000 
820 30.000000 1.000000 1.000000 
821 29.000000 1.000000 1.000000 
822 28.000000 1.000000 1.000000 
823 27.000000 1.000000 1.000000 
824 26.000000 1.000000 1.000000 
825 25.000000 1.000000 1.000000 
826 24.000000 1.000000 1.000000 
827 23.000000 1.000000 1.000000 
828 22.000000 1.000000 1.000000 
829 21.000000 1.000000 1.000000 
830 20.000000 1.000000 1.000000 
831 19.000000 1.000000 1.000000 
832 18.000000 1.000000 1.000000 
833 17.000000 1.000000 1.000000 
834 16.000000 1.000000 1.000000 
835 15.000000 1.000000 1.000000 
836 14.000000 1.000000 1.000000 
837 13.000000 1.000000 1.000000 
838 12.000000 1.000000 1.000000 
839 11.000000 1.000000 1.000000 
840 10.000000 1.000000 1.000000 
841 9.000000 1.000000 1.000000 
842 8.000000 1.000000 1.000000 
843 7.000000 1.000000 1.000000 
844 6.000000 1.000000 1.000000 
845 5.000000 1.000000 1.000000 
846 4.000000 1.000000 1.000000 
847 3.000000 1.000000 1.000000 
848 2.000000 1.000000 1.000000 
849 1.000000 1.000000 1.000000 
850 0.000000 1.000000 1.000000 
851 100.000000 2.000000 2.000000 
852 99.000000 2.000000 2.000000 
853 98.000000 2.000000 2.000000 
854 97.000000 2.000000 2.000000 
855 96.000000 2.000000 2.000000 
856 95.000000 2.000000 2.000000 
857 94.000000 2.000000 2.000000 
858 93.000000 2.000000 2.000000 
859 92.000000 2.000000 2.000000 
860 91.000000 2.000000 2.000000 
861 90.000000 2.000000 2.000000 
862 89.000000 2.000000 2.000000 
863 88.000000 2.000000 2.000000 
864 87.000000 2.000000 2.000000 
865 86.000000 2.000000 2.000000 
866 85.000000 2.000000 2.000000 
867 84.000000 2.000000 2.000000 
868 83.000000 2.000000 2.000000 
869 82.000000 2.000000 2.000000 
870 81.000000 2.000000 2.000000 
871 80.000000 2.000000 2.000000 
872 79.000000 2.000000 2.000000 
873 78.000000 2.000000 2.000000 
874 77.000000 2.000000 2.000000 
875 76.000000 2.000000 2.000000 
876 75.000000 2.000000 2.000000 
877 74.000000 2.000000 2.000000 
878 73.000000 2.000000 2.000000 
879 72.000000 2.000000 2.000000 
880 71.000000 2.000000 2.000000 
881 70.000000 2.000000 2.000000 
882 69.000000 2.000000 2.000000 
883 68.000000 2.000000 2.000000 
884 67.000000 2.000000 2.000000 
885 66.000000 2.000000 2.000000 
886 65.000000 2.000000 2.000000 
887 64.000000 2.000000 2.000000 
888 63.000000 2.000000 2.000000 
889 62.000000 2.000000 2.000000 
890 61.000000 2.000000 2.000000 
891 60.000000 2.000000 2.000000 
892 59.000000 2.000000 2.000000 
893 58.000000 2.000000 2.000000 
894 57.000000 2.000000 2.000000 
895 56.000000 2.000000 2.000000 
896 55.000000 2.000000 2.000000 
897 54.000000 2.000000 2.000000 
898 53.000000 2.000000 2.000000 
899 52.000000 2.000000 2.000000 
900 51.000000 2.000000 2.000000 
901 50.000000 2.000000 2.000000 
902 49.000000 2.000000 2.000000 
903 48.000000 2.000000 2.000000 
904 47.000000 2.000000 2.000000 
905 46.000000 2.000000 2.000000 
906 45.000000 2.000000 2.000000 
907 44.000000 2.000000 2.000000 
908 43.000000 2.000000 2.000000 
909 42.000000 2.000000 2.000000 
910 41.000000 2.000000 2.000000 
911 40.000000 2.000000 2.000000 
912 39.000000 2.000000 2.000000 
913 38.000000 2.000000 2.000000 
914 37.000000 2.000000 2.000000 
915 36.000000 2.000000 2.000000 
916 35.000000 2.000000 2.000000 
917 34.000000 2.000000 2.000000 
918 33.000000 2.000000 2.000000 
919 32.000000 2.000000 2.000000 
920 31.000000 2.000000 2.000000 
921 30.000000 2.000000 2.000000 
922 29.000000 2.000000 2.000000 
923 28.000000 2.000000 2.000000 
924 27.000000 2.000000 2.000000 
925 26.000000 2.000000 2.000000 
926 25.000000 2.000000 2.000000 
927 24.000000 2.000000 2.000000 
928 23.000000 2.000000 2.000000 
929 22.000000 2.000000 2.000000 
930 21.000000 2.000000 2.000000 
931 20.000000 2.000000 2.000000 
932 19.000000 2.000000 2.000000 
933 18.000000 2.000000 2.000000 
934 17.000000 2.000000 2.000000 
935 16.000000 2.000000 2.000000 
936 15.000000 2.000000 2.000000 
937 14.000000 2.000000 2.000000 
938 13.000000 2.000000 2.000000 
939 12.000000 2.000000 2.000000 
940 11.000000 2.000000 2.000000 
941 10.000000 2.000000 2.000000 
942 9.000000 2.000000 2.000000 
943 8.000000 2.000000 2.000000 
944 7.000000 2.000000 2.000000 
945 6.000000 2.000000 2.000000 
946 5.000000 2.000000 2.000000 
947 4.000000 2.000000 2.000000 
948 3.000000 2.000000 2.000000 
949 2.000000 2.000000 2.000000 
950 1.000000 2.000000 2.000000 
951 0.000000 2.000000 2.000000 
952 83.000000 0.000000 0.000000 
953 82.000000 0.000000 0.000000 
954 81.000000 0.000000 0.000000 
955 80.000000 0.000000 0.000000 
956 79.000000 0.000000 0.000000 
957 78.000000 0.000000 0.000000 
958 77.000000 0.000000 0.000000 
959 76.000000 0.000000 0.000000 
960 75.000000 0.000000 0.000000 
961 74.000000 0.000000 0.000000 
962 73.000000 0.000000 0.000000 
963 72.000000 0.000000 0.000000 
964 71.000000 0.000000 0.000000 
965 70.000000 0.000000 0.000000 
966 69.000000 0.000000 0.000000 
967 68.000000 0.000000 0.000000 
968 67.000000 0.000000 0.000000 
969 66.000000 0.000000 0.000000 
970 65.000000 0.000000 0.000000 
971 64.000000 0.000000 0.000000 
972 63.000000 0.000000 0.000000 
973 62.000000 0.000000 0.000000 
974 61.000000 0.000000 0.000000 
975 60.000000 0.000000 0.000000 
976 59.000000 0.000000 0.000000 
977 58.000000 0.000000 0.000000 
978 57.000000 0.000000 0.000000 
979 56.000000 0.000000 0.000000 
980 55.000000 0.000000 0.000000 
981 54.000000 0.000000 0.000000 
982 53.000000 0.000000 0.000000 
983 52.000000 0.000000 0.000000 
984 51.000000 0.000000 0.000000 
985 50.000000 0.000000 0.000000 
986 49.000000 0.000000 0.000000 
987 48.000000 0.000000 0.000000 
988 47.000000 0.000000 0.000000 
989 46.000000 0.000000 0.000000 
990 45.000000 0.000000 0.000000 
991 44.000000 0.000000 0.000000 
992 43.000000 0.000000 0.000000 
993 42.000000 0.000000 0.000000 
994 41.000000 0.000000 0.000000 
995 40.000000 0.000000 0.000000 
996 39.000000 0.000000 0.000000 
997 38.000000 0.000000 0.000000 
998 37.000000 0.000000 0.000000 
999 36.000000 0.000000 0.000000 
1000 35.000000 0.000000 0.000000 
