col1-time col2-mc1.x[0] col3-mc1.x[1] col4-mc1.y[0] 
656 1.000000 2.000000 2.000000 
657 0.000000 2.000000 2.000000 
658 115.000000 0.000000 0.000000 
659 114.000000 0.000000 0.000000 
660 113.000000 0.000000 0.000000 
661 112.000000 0.000000 0.000000 
662 111.000000 0.000000 0.000000 
663 110.000000 0.000000 0.000000 
664 109.000000 0.000000 0.000000 
665 108.000000 0.000000 0.000000 
666 107.000000 0.000000 0.000000 
667 106.000000 0.000000 0.000000 
668 105.000000 0.000000 0.000000 
669 104.000000 0.000000 0.000000 
670 103.000000 0.000000 0.000000 
671 102.000000 0.000000 0.000000 
672 101.000000 0.000000 0.000000 
673 100.000000 0.000000 0.000000 
674 99.000000 0.000000 0.000000 
675 98.000000 0.000000 0.000000 
676 97.000000 0.000000 0.000000 
677 96.000000 0.000000 0.000000 
678 95.000000 0.000000 0.000000 
679 94.000000 0.000000 0.000000 
680 93.000000 0.000000 0.000000 
681 92.000000 0.000000 0.000000 
682 91.000000 0.000000 0.000000 
683 90.000000 0.000000 0.000000 
684 89.000000 0.000000 0.000000 
685 88.000000 0.000000 0.000000 
686 87.000000 0.000000 0.000000 
687 86.000000 0.000000 0.000000 
688 85.000000 0.000000 0.000000 
689 84.000000 0.000000 0.000000 
690 83.000000 0.000000 0.000000 
691 82.000000 0.000000 0.000000 
692 81.000000 0.000000 0.000000 
693 80.000000 0.000000 0.000000 
694 79.000000 0.000000 0.000000 
695 78.000000 0.000000 0.000000 
696 77.000000 0.000000 0.000000 
697 76.000000 0.000000 0.000000 
698 75.000000 0.000000 0.000000 
699 74.000000 0.000000 0.000000 
700 73.000000 0.000000 0.000000 
701 72.000000 0.000000 0.000000 
702 71.000000 0.000000 0.000000 
703 70.000000 0.000000 0.000000 
704 69.000000 0.000000 0.000000 
705 68.000000 0.000000 0.000000 
706 67.000000 0.000000 0.000000 
707 66.000000 0.000000 0.000000 
708 65.000000 0.000000 0.000000 
709 64.000000 0.000000 0.000000 
710 63.000000 0.000000 0.000000 
711 62.000000 0.000000 0.000000 
712 61.000000 0.000000 0.000000 
713 60.000000 0.000000 0.000000 
714 59.000000 0.000000 0.000000 
715 58.000000 0.000000 0.000000 
716 57.000000 0.000000 0.000000 
717 56.000000 0.000000 0.000000 
718 55.000000 0.000000 0.000000 
719 54.000000 0.000000 0.000000 
720 53.000000 0.000000 0.000000 
721 52.000000 0.000000 0.000000 
722 51.000000 0.000000 0.000000 
723 50.000000 0.000000 0.000000 
724 49.000000 0.000000 0.000000 
725 48.000000 0.000000 0.000000 
726 47.000000 0.000000 0.000000 
727 46.000000 0.000000 0.000000 
728 45.000000 0.000000 0.000000 
729 44.000000 0.000000 0.000000 
730 43.000000 0.000000 0.000000 
731 42.000000 0.000000 0.000000 
732 41.000000 0.000000 0.000000 
733 40.000000 0.000000 0.000000 
734 39.000000 0.000000 0.000000 
735 38.000000 0.000000 0.000000 
736 37.000000 0.000000 0.000000 
737 36.000000 0.000000 0.000000 
738 35.000000 0.000000 0.000000 
739 34.000000 0.000000 0.000000 
740 33.000000 0.000000 0.000000 
741 32.000000 0.000000 0.000000 
742 31.000000 0.000000 0.000000 
743 30.000000 0.000000 0.000000 
744 29.000000 0.000000 0.000000 
745 28.000000 0.000000 0.000000 
746 27.000000 0.000000 0.000000 
747 26.000000 0.000000 0.000000 
748 25.000000 0.000000 0.000000 
749 24.000000 0.000000 0.000000 
750 23.000000 0.000000 0.000000 
751 22.000000 0.000000 0.000000 
752 21.000000 0.000000 0.000000 
753 20.000000 0.000000 0.000000 
754 19.000000 0.000000 0.000000 
755 18.000000 0.000000 0.000000 
756 17.000000 0.000000 0.000000 
757 16.000000 0.000000 0.000000 
758 15.000000 0.000000 0.000000 
759 14.000000 0.000000 0.000000 
760 13.000000 0.000000 0.000000 
761 12.000000 0.000000 0.000000 
762 11.000000 0.000000 0.000000 
763 10.000000 0.000000 0.000000 
